CASENO,OFFENSE,EVENTDT,EVENTTM,CVLEGEND,CVDOW,InDbDate,Block_Location,BLKADDR,City,State
21091279,THEFT MISD. (UNDER $950),10/12/2021 12:00:00 AM,1899-12-31T17:30:00.000,LARCENY,2,03/18/2022 12:00:00 AM,"2800 BLOCK PIEDMONT AVE
Berkeley, CA
(37.859804, -122.251257)",2800 BLOCK PIEDMONT AVE,Berkeley,CA
21059888,DISTURBANCE,12/23/2021 12:00:00 AM,1899-12-31T20:30:00.000,DISORDERLY CONDUCT,4,03/18/2022 12:00:00 AM,"1400 BLOCK SHATTUCK AVE
Berkeley, CA
(37.881957, -122.269551)",1400 BLOCK SHATTUCK AVE,Berkeley,CA
22010711,THEFT MISD. (UNDER $950),03/07/2022 12:00:00 AM,1899-12-31T17:00:00.000,LARCENY,1,03/18/2022 12:00:00 AM,"1500 BLOCK ADDISON ST
Berkeley, CA
(37.869448, -122.281783)",1500 BLOCK ADDISON ST,Berkeley,CA
22004495,THEFT MISD. (UNDER $950),01/29/2022 12:00:00 AM,1899-12-31T10:34:00.000,LARCENY,6,03/18/2022 12:00:00 AM,"2500 BLOCK SAN PABLO AVE
Berkeley, CA
(37.861078, -122.289632)",2500 BLOCK SAN PABLO AVE,Berkeley,CA
22007080,THEFT FELONY (OVER $950),02/13/2022 12:00:00 AM,1899-12-31T21:00:00.000,LARCENY,0,03/18/2022 12:00:00 AM,"2800 BLOCK ADELINE ST
Berkeley, CA
(37.858116, -122.268002)",2800 BLOCK ADELINE ST,Berkeley,CA
21091553,THEFT MISD. (UNDER $950),12/06/2021 12:00:00 AM,1899-12-31T13:49:00.000,LARCENY,1,03/18/2022 12:00:00 AM,"2200 BLOCK DWIGHT WAY
Berkeley, CA
(37.864238, -122.265263)",2200 BLOCK DWIGHT WAY,Berkeley,CA
22012197,THEFT MISD. (UNDER $950),03/16/2022 12:00:00 AM,1899-12-31T15:14:00.000,LARCENY,3,03/18/2022 12:00:00 AM,"1800 BLOCK UNIVERSITY AVE
Berkeley, CA
(37.871246, -122.274992)",1800 BLOCK UNIVERSITY AVE,Berkeley,CA
21055259,THEFT MISD. (UNDER $950),11/29/2021 12:00:00 AM,1899-12-31T12:00:00.000,LARCENY,1,03/18/2022 12:00:00 AM,"2700 BLOCK MILVIA ST
Berkeley, CA
(37.860225, -122.269453)",2700 BLOCK MILVIA ST,Berkeley,CA
22090097,VANDALISM,01/19/2022 12:00:00 AM,1899-12-31T11:05:00.000,VANDALISM,3,03/18/2022 12:00:00 AM,"1000 BLOCK HARRISON ST
Berkeley, CA
(37.881893, -122.298261)",1000 BLOCK HARRISON ST,Berkeley,CA
21056534,DISTURBANCE,12/06/2021 12:00:00 AM,1899-12-31T08:00:00.000,DISORDERLY CONDUCT,1,03/18/2022 12:00:00 AM,"2700 BLOCK PIEDMONT AVE
Berkeley, CA
(37.862024, -122.251212)",2700 BLOCK PIEDMONT AVE,Berkeley,CA
21050265,THEFT MISD. (UNDER $950),10/30/2021 12:00:00 AM,1899-12-31T14:25:00.000,LARCENY,6,03/18/2022 12:00:00 AM,"2268 CEDAR ST
Berkeley, CA
(37.878894, -122.265464)",2268 CEDAR ST,Berkeley,CA
22009350,THEFT FELONY (OVER $950),02/27/2022 12:00:00 AM,1899-12-31T20:22:00.000,LARCENY,0,03/18/2022 12:00:00 AM,"2300 BLOCK SHATTUCK AVE
Berkeley, CA
(37.867157, -122.2678)",2300 BLOCK SHATTUCK AVE,Berkeley,CA
22004947,VANDALISM,02/01/2022 12:00:00 AM,1899-12-31T08:15:00.000,VANDALISM,2,03/18/2022 12:00:00 AM,"2998 COLLEGE AVE
Berkeley, CA
(37.856063, -122.252952)",2998 COLLEGE AVE,Berkeley,CA
22090227,BURGLARY AUTO,02/02/2022 12:00:00 AM,1899-12-31T17:40:00.000,BURGLARY - VEHICLE,3,03/18/2022 12:00:00 AM,"1900 BLOCK FRANCISCO ST
Berkeley, CA
(37.875113, -122.273413)",1900 BLOCK FRANCISCO ST,Berkeley,CA
21091317,BURGLARY AUTO,10/26/2021 12:00:00 AM,1899-12-31T20:00:00.000,BURGLARY - VEHICLE,2,03/18/2022 12:00:00 AM,"1900 BLOCK UNIVERSITY AVE
Berkeley, CA
(37.871541, -122.272737)",1900 BLOCK UNIVERSITY AVE,Berkeley,CA
21091595,THEFT FELONY (OVER $950),12/15/2021 12:00:00 AM,1899-12-31T07:00:00.000,LARCENY,3,03/18/2022 12:00:00 AM,"Berkeley, CA
(37.869058, -122.270455)",,Berkeley,CA
22000140,DOMESTIC VIOLENCE,01/02/2022 12:00:00 AM,1899-12-31T06:00:00.000,FAMILY OFFENSE,0,03/18/2022 12:00:00 AM,"1822 WARD ST
Berkeley, CA
(37.858781, -122.272379)",1822 WARD ST,Berkeley,CA
21091382,THEFT MISD. (UNDER $950),10/28/2021 12:00:00 AM,1899-12-31T18:00:00.000,LARCENY,4,03/18/2022 12:00:00 AM,"200 BLOCK UNIVERSITY AVE
Berkeley, CA
(37.865531, -122.309997)",200 BLOCK UNIVERSITY AVE,Berkeley,CA
21091409,THEFT MISD. (UNDER $950),11/09/2021 12:00:00 AM,1899-12-31T19:30:00.000,LARCENY,2,03/18/2022 12:00:00 AM,"2700 BLOCK DOHR ST
Berkeley, CA
(37.857694, -122.281628)",2700 BLOCK DOHR ST,Berkeley,CA
22003776,VANDALISM,01/24/2022 12:00:00 AM,1899-12-31T08:30:00.000,VANDALISM,1,03/18/2022 12:00:00 AM,"1100 BLOCK ADDISON ST
Berkeley, CA
(37.868161, -122.291751)",1100 BLOCK ADDISON ST,Berkeley,CA
22090233,BURGLARY AUTO,02/15/2022 12:00:00 AM,1899-12-31T20:30:00.000,BURGLARY - VEHICLE,2,03/18/2022 12:00:00 AM,"800 BLOCK FOLGER AVE
Berkeley, CA
(37.849661, -122.292273)",800 BLOCK FOLGER AVE,Berkeley,CA
21059438,VEHICLE STOLEN,12/24/2021 12:00:00 AM,1899-12-31T15:25:00.000,MOTOR VEHICLE THEFT,5,03/18/2022 12:00:00 AM,"1700 BLOCK 6TH ST
Berkeley, CA
(37.871917, -122.298961)",1700 BLOCK 6TH ST,Berkeley,CA
22012391,MISSING ADULT,03/17/2022 12:00:00 AM,1899-12-31T18:04:00.000,MISSING PERSON,4,03/18/2022 12:00:00 AM,"2100 BLOCK MARTIN LUTHER KING JR WAY
Berkeley, CA
(37.869689, -122.272805)",2100 BLOCK MARTIN LUTHER KING JR WAY,Berkeley,CA
21056672,BURGLARY COMMERCIAL,12/05/2021 12:00:00 AM,1899-12-31T18:00:00.000,BURGLARY - COMMERCIAL,0,03/18/2022 12:00:00 AM,"1900 BLOCK ALLSTON WAY
Berkeley, CA
(37.868785, -122.272701)",1900 BLOCK ALLSTON WAY,Berkeley,CA
21060080,BURGLARY AUTO,12/29/2021 12:00:00 AM,1899-12-31T11:50:00.000,BURGLARY - VEHICLE,3,03/18/2022 12:00:00 AM,"1900 BLOCK 4TH ST
Berkeley, CA
(37.86825, -122.300093)",1900 BLOCK 4TH ST,Berkeley,CA
22001378,BURGLARY RESIDENTIAL,01/10/2022 12:00:00 AM,1899-12-31T01:20:00.000,BURGLARY - RESIDENTIAL,1,03/18/2022 12:00:00 AM,"2600 BLOCK TELEGRAPH AVE
Berkeley, CA
(37.862915, -122.258707)",2600 BLOCK TELEGRAPH AVE,Berkeley,CA
22090012,VANDALISM,01/01/2022 12:00:00 AM,1899-12-31T09:35:00.000,VANDALISM,6,03/18/2022 12:00:00 AM,"2000 BLOCK GRANT ST
Berkeley, CA
(37.871318, -122.275278)",2000 BLOCK GRANT ST,Berkeley,CA
21047704,BURGLARY RESIDENTIAL,10/15/2021 12:00:00 AM,1899-12-31T15:30:00.000,BURGLARY - RESIDENTIAL,5,03/18/2022 12:00:00 AM,"2000 BLOCK ALLSTON WAY
Berkeley, CA
(37.869105, -122.270064)",2000 BLOCK ALLSTON WAY,Berkeley,CA
21091155,THEFT MISD. (UNDER $950),09/24/2021 12:00:00 AM,1899-12-31T19:01:00.000,LARCENY,5,03/18/2022 12:00:00 AM,"2100 BLOCK SHATTUCK AVE
Berkeley, CA
(37.871167, -122.268285)",2100 BLOCK SHATTUCK AVE,Berkeley,CA
22007362,BURGLARY RESIDENTIAL,02/13/2022 12:00:00 AM,1899-12-31T21:00:00.000,BURGLARY - RESIDENTIAL,0,03/18/2022 12:00:00 AM,"1500 BLOCK UNIVERSITY AVE
Berkeley, CA
(37.870396, -122.281585)",1500 BLOCK UNIVERSITY AVE,Berkeley,CA
21058369,BURGLARY RESIDENTIAL,11/26/2021 12:00:00 AM,1899-12-31T17:30:00.000,BURGLARY - RESIDENTIAL,5,03/18/2022 12:00:00 AM,"Berkeley, CA
(37.869058, -122.270455)",,Berkeley,CA
22009126,BURGLARY RESIDENTIAL,02/26/2022 12:00:00 AM,1899-12-31T05:20:00.000,BURGLARY - RESIDENTIAL,6,03/18/2022 12:00:00 AM,"1725 SHATTUCK AVE
Berkeley, CA
(37.875571, -122.268722)",1725 SHATTUCK AVE,Berkeley,CA
21055060,THEFT MISD. (UNDER $950),11/27/2021 12:00:00 AM,1899-12-31T08:00:00.000,LARCENY,6,03/18/2022 12:00:00 AM,"2000 BLOCK SACRAMENTO ST
Berkeley, CA
(37.870337, -122.282043)",2000 BLOCK SACRAMENTO ST,Berkeley,CA
21091234,BURGLARY AUTO,10/11/2021 12:00:00 AM,1899-12-31T21:30:00.000,BURGLARY - VEHICLE,1,03/18/2022 12:00:00 AM,"1800 BLOCK SHATTUCK AVE
Berkeley, CA
(37.874781, -122.268758)",1800 BLOCK SHATTUCK AVE,Berkeley,CA
21091509,BURGLARY AUTO,11/29/2021 12:00:00 AM,1899-12-31T15:00:00.000,BURGLARY - VEHICLE,1,03/18/2022 12:00:00 AM,"100 BLOCK SEAWALL DR
Berkeley, CA
(37.863643, -122.317435)",100 BLOCK SEAWALL DR,Berkeley,CA
21053025,BURGLARY AUTO,11/15/2021 12:00:00 AM,1899-12-31T13:30:00.000,BURGLARY - VEHICLE,1,03/18/2022 12:00:00 AM,"1800 BLOCK SHATTUCK AVE
Berkeley, CA
(37.874781, -122.268758)",1800 BLOCK SHATTUCK AVE,Berkeley,CA
22006956,BURGLARY AUTO,02/13/2022 12:00:00 AM,1899-12-31T01:55:00.000,BURGLARY - VEHICLE,0,03/18/2022 12:00:00 AM,"500 BLOCK VINCENTE AVE
Berkeley, CA
(37.899278, -122.283222)",500 BLOCK VINCENTE AVE,Berkeley,CA
21056544,THEFT FROM AUTO,12/05/2021 12:00:00 AM,1899-12-31T12:00:00.000,LARCENY - FROM VEHICLE,0,03/18/2022 12:00:00 AM,"2400 BLOCK JEFFERSON AVE
Berkeley, CA
(37.864226, -122.277937)",2400 BLOCK JEFFERSON AVE,Berkeley,CA
21048811,BURGLARY AUTO,10/22/2021 12:00:00 AM,1899-12-31T14:00:00.000,BURGLARY - VEHICLE,5,03/18/2022 12:00:00 AM,"1900 BLOCK UNIVERSITY AVE
Berkeley, CA
(37.871541, -122.272737)",1900 BLOCK UNIVERSITY AVE,Berkeley,CA
21059054,THEFT MISD. (UNDER $950),12/21/2021 12:00:00 AM,1899-12-31T20:00:00.000,LARCENY,2,03/18/2022 12:00:00 AM,"1800 BLOCK UNIVERSITY AVE
Berkeley, CA
(37.871246, -122.274992)",1800 BLOCK UNIVERSITY AVE,Berkeley,CA
21057090,BURGLARY COMMERCIAL,12/08/2021 12:00:00 AM,1899-12-31T18:20:00.000,BURGLARY - COMMERCIAL,3,03/18/2022 12:00:00 AM,"2700 BLOCK MILVIA ST
Berkeley, CA
(37.860225, -122.269453)",2700 BLOCK MILVIA ST,Berkeley,CA
21048591,DISTURBANCE,10/21/2021 12:00:00 AM,1899-12-31T13:00:00.000,DISORDERLY CONDUCT,4,03/18/2022 12:00:00 AM,"1800 BLOCK SACRAMENTO ST
Berkeley, CA
(37.872847, -122.282313)",1800 BLOCK SACRAMENTO ST,Berkeley,CA
21091351,VANDALISM,10/28/2021 12:00:00 AM,1899-12-31T22:45:00.000,VANDALISM,4,03/18/2022 12:00:00 AM,"2600 BLOCK SAN PABLO AVE
Berkeley, CA
(37.859184, -122.289022)",2600 BLOCK SAN PABLO AVE,Berkeley,CA
21054230,THEFT MISD. (UNDER $950),11/22/2021 12:00:00 AM,1899-12-31T11:10:00.000,LARCENY,1,03/18/2022 12:00:00 AM,"1000 BLOCK GILMAN ST
Berkeley, CA
(37.88014, -122.297498)",1000 BLOCK GILMAN ST,Berkeley,CA
21055540,GUN/WEAPON,12/01/2021 12:00:00 AM,1899-12-31T02:12:00.000,WEAPONS OFFENSE,3,03/18/2022 12:00:00 AM,"2800 BLOCK ACTON ST
Berkeley, CA
(37.855579, -122.282152)",2800 BLOCK ACTON ST,Berkeley,CA
21052367,MISSING ADULT,09/30/2021 12:00:00 AM,1899-12-31T13:00:00.000,MISSING PERSON,4,03/18/2022 12:00:00 AM,"1300 BLOCK PERALTA AVE
Berkeley, CA
(37.880859, -122.287774)",1300 BLOCK PERALTA AVE,Berkeley,CA
21052266,BURGLARY AUTO,11/10/2021 12:00:00 AM,1899-12-31T19:00:00.000,BURGLARY - VEHICLE,3,03/18/2022 12:00:00 AM,"1700 BLOCK UNIVERSITY AVE
Berkeley, CA
(37.870948, -122.277329)",1700 BLOCK UNIVERSITY AVE,Berkeley,CA
22001169,ROBBERY,01/08/2022 12:00:00 AM,1899-12-31T21:53:00.000,ROBBERY,6,03/18/2022 12:00:00 AM,"1000 BLOCK UNIVERSITY AVE
Berkeley, CA
(37.868641, -122.29415)",1000 BLOCK UNIVERSITY AVE,Berkeley,CA
22006271,THEFT MISD. (UNDER $950),02/09/2022 12:00:00 AM,1899-12-31T04:52:00.000,LARCENY,3,03/18/2022 12:00:00 AM,"800 BLOCK UNIVERSITY AVE
Berkeley, CA
(37.86771, -122.298465)",800 BLOCK UNIVERSITY AVE,Berkeley,CA
22002887,ASSAULT/BATTERY MISD.,01/20/2022 12:00:00 AM,1899-12-31T02:10:00.000,ASSAULT,4,03/18/2022 12:00:00 AM,"2400 BLOCK DURANT AVE
Berkeley, CA
(37.867513, -122.26127)",2400 BLOCK DURANT AVE,Berkeley,CA
21057400,BURGLARY AUTO,12/11/2021 12:00:00 AM,1899-12-31T13:15:00.000,BURGLARY - VEHICLE,6,03/18/2022 12:00:00 AM,"2300 BLOCK 4TH ST
Berkeley, CA
(37.862817, -122.298359)",2300 BLOCK 4TH ST,Berkeley,CA
22000864,THEFT MISD. (UNDER $950),01/06/2022 12:00:00 AM,1899-12-31T17:25:00.000,LARCENY,4,03/18/2022 12:00:00 AM,"1414 UNIVERSITY AVE
Berkeley, CA
(37.870099, -122.283914)",1414 UNIVERSITY AVE,Berkeley,CA
22001168,VEHICLE STOLEN,01/08/2022 12:00:00 AM,1899-12-31T13:00:00.000,MOTOR VEHICLE THEFT,6,03/18/2022 12:00:00 AM,"2200 10TH ST
Berkeley, CA
(37.866024, -122.292382)",2200 10TH ST,Berkeley,CA
22009754,BURGLARY RESIDENTIAL,03/01/2022 12:00:00 AM,1899-12-31T18:30:00.000,BURGLARY - RESIDENTIAL,2,03/18/2022 12:00:00 AM,"1200 BLOCK PARKER ST
Berkeley, CA
(37.859674, -122.286861)",1200 BLOCK PARKER ST,Berkeley,CA
22002265,ASSAULT/BATTERY MISD.,01/15/2022 12:00:00 AM,1899-12-31T17:07:00.000,ASSAULT,6,03/18/2022 12:00:00 AM,"2600 BLOCK STUART ST
Berkeley, CA
(37.859854, -122.255807)",2600 BLOCK STUART ST,Berkeley,CA
22090239,BURGLARY AUTO,02/18/2022 12:00:00 AM,1899-12-31T00:00:00.000,BURGLARY - VEHICLE,5,03/18/2022 12:00:00 AM,"700 BLOCK ALLSTON WAY
Berkeley, CA
(37.864693, -122.299701)",700 BLOCK ALLSTON WAY,Berkeley,CA
21049022,THEFT FELONY (OVER $950),10/23/2021 12:00:00 AM,1899-12-31T18:51:00.000,LARCENY,6,03/18/2022 12:00:00 AM,"1414 UNIVERSITY AVE
Berkeley, CA
(37.870099, -122.283914)",1414 UNIVERSITY AVE,Berkeley,CA
21091436,BURGLARY AUTO,11/13/2021 12:00:00 AM,1899-12-31T23:45:00.000,BURGLARY - VEHICLE,6,03/18/2022 12:00:00 AM,"1500 BLOCK ADA ST
Berkeley, CA
(37.880201, -122.282532)",1500 BLOCK ADA ST,Berkeley,CA
22009138,DISTURBANCE,02/26/2022 12:00:00 AM,1899-12-31T11:20:00.000,DISORDERLY CONDUCT,6,03/18/2022 12:00:00 AM,"1900 BLOCK STUART ST
Berkeley, CA
(37.857951, -122.271494)",1900 BLOCK STUART ST,Berkeley,CA
21059081,BURGLARY COMMERCIAL,12/22/2021 12:00:00 AM,1899-12-31T01:50:00.000,BURGLARY - COMMERCIAL,3,03/18/2022 12:00:00 AM,"2300 BLOCK SAN PABLO AVE
Berkeley, CA
(37.864385, -122.290697)",2300 BLOCK SAN PABLO AVE,Berkeley,CA
22011288,THEFT FROM AUTO,03/11/2022 12:00:00 AM,1899-12-31T04:19:00.000,LARCENY - FROM VEHICLE,5,03/18/2022 12:00:00 AM,"1600 BLOCK SHATTUCK AVE
Berkeley, CA
(37.878113, -122.269114)",1600 BLOCK SHATTUCK AVE,Berkeley,CA
21053985,ALCOHOL OFFENSE,11/21/2021 12:00:00 AM,1899-12-31T00:15:00.000,LIQUOR LAW VIOLATION,0,03/18/2022 12:00:00 AM,"2300 BLOCK SHATTUCK AVE
Berkeley, CA
(37.867157, -122.2678)",2300 BLOCK SHATTUCK AVE,Berkeley,CA
22001463,THEFT MISD. (UNDER $950),01/10/2022 12:00:00 AM,1899-12-31T21:10:00.000,LARCENY,1,03/18/2022 12:00:00 AM,"2100 BLOCK SHATTUCK AVE
Berkeley, CA
(37.871167, -122.268285)",2100 BLOCK SHATTUCK AVE,Berkeley,CA
22011336,ASSAULT/BATTERY MISD.,03/11/2022 12:00:00 AM,1899-12-31T10:55:00.000,ASSAULT,5,03/18/2022 12:00:00 AM,"1500 BLOCK DERBY ST
Berkeley, CA
(37.858863, -122.279025)",1500 BLOCK DERBY ST,Berkeley,CA
22004721,THEFT FROM AUTO,01/30/2022 12:00:00 AM,1899-12-31T17:00:00.000,LARCENY - FROM VEHICLE,0,03/18/2022 12:00:00 AM,"2300 BLOCK 4TH ST
Berkeley, CA
(37.862817, -122.298359)",2300 BLOCK 4TH ST,Berkeley,CA
22001725,IDENTITY THEFT,01/12/2022 12:00:00 AM,1899-12-31T10:53:00.000,FRAUD,3,03/18/2022 12:00:00 AM,"2000 BLOCK ADDISON ST
Berkeley, CA
(37.870867, -122.270635)",2000 BLOCK ADDISON ST,Berkeley,CA
21050452,BURGLARY RESIDENTIAL,10/30/2021 12:00:00 AM,1899-12-31T23:00:00.000,BURGLARY - RESIDENTIAL,6,03/18/2022 12:00:00 AM,"2700 BLOCK PIEDMONT AVE
Berkeley, CA
(37.862024, -122.251212)",2700 BLOCK PIEDMONT AVE,Berkeley,CA
21059547,THEFT FELONY (OVER $950),11/24/2021 12:00:00 AM,1899-12-31T12:00:00.000,LARCENY,3,03/18/2022 12:00:00 AM,"2800 BLOCK MILVIA ST
Berkeley, CA
(37.857605, -122.269187)",2800 BLOCK MILVIA ST,Berkeley,CA
21048990,VEHICLE STOLEN,10/23/2021 12:00:00 AM,1899-12-31T15:08:00.000,MOTOR VEHICLE THEFT,6,03/18/2022 12:00:00 AM,"2500 BLOCK DURANT AVE
Berkeley, CA
(37.867852, -122.258699)",2500 BLOCK DURANT AVE,Berkeley,CA
22090351,BURGLARY AUTO,03/17/2022 12:00:00 AM,1899-12-31T22:05:00.000,BURGLARY - VEHICLE,4,03/18/2022 12:00:00 AM,"2315 DURANT AVE
Berkeley, CA
(37.867393, -122.262212)",2315 DURANT AVE,Berkeley,CA
22009704,DISTURBANCE,03/01/2022 12:00:00 AM,1899-12-31T21:25:00.000,DISORDERLY CONDUCT,2,03/18/2022 12:00:00 AM,"2000 BLOCK SAN PABLO AVE
Berkeley, CA
(37.868815, -122.292131)",2000 BLOCK SAN PABLO AVE,Berkeley,CA
21045102,VANDALISM,10/01/2021 12:00:00 AM,1899-12-31T01:00:00.000,VANDALISM,5,03/18/2022 12:00:00 AM,"1900 BLOCK SACRAMENTO ST
Berkeley, CA
(37.871713, -122.282185)",1900 BLOCK SACRAMENTO ST,Berkeley,CA
21055384,VEHICLE STOLEN,11/23/2021 12:00:00 AM,1899-12-31T14:27:00.000,MOTOR VEHICLE THEFT,2,03/18/2022 12:00:00 AM,"1200 BLOCK EASTSHORE HWY
Berkeley, CA
(37.885086, -122.308186)",1200 BLOCK EASTSHORE HWY,Berkeley,CA
22010190,THEFT FROM AUTO,02/10/2022 12:00:00 AM,1899-12-31T00:01:00.000,LARCENY - FROM VEHICLE,4,03/18/2022 12:00:00 AM,"1400 BLOCK SHATTUCK AVE
Berkeley, CA
(37.881957, -122.269551)",1400 BLOCK SHATTUCK AVE,Berkeley,CA
22090206,THEFT MISD. (UNDER $950),02/13/2022 12:00:00 AM,1899-12-31T21:03:00.000,LARCENY,0,03/18/2022 12:00:00 AM,"2000 BLOCK HEARST AVE
Berkeley, CA
(37.873639, -122.27064)",2000 BLOCK HEARST AVE,Berkeley,CA
22010651,DISTURBANCE,03/07/2022 12:00:00 AM,1899-12-31T11:21:00.000,DISORDERLY CONDUCT,1,03/18/2022 12:00:00 AM,"1500 BLOCK UNIVERSITY AVE
Berkeley, CA
(37.870396, -122.281585)",1500 BLOCK UNIVERSITY AVE,Berkeley,CA
22004905,THEFT MISD. (UNDER $950),01/31/2022 12:00:00 AM,1899-12-31T14:36:00.000,LARCENY,1,03/18/2022 12:00:00 AM,"1000 BLOCK UNIVERSITY AVE
Berkeley, CA
(37.868641, -122.29415)",1000 BLOCK UNIVERSITY AVE,Berkeley,CA
22090189,THEFT FELONY (OVER $950),02/08/2022 12:00:00 AM,1899-12-31T17:30:00.000,LARCENY,2,03/18/2022 12:00:00 AM,"2000 BLOCK PRINCE ST
Berkeley, CA
(37.852871, -122.26799)",2000 BLOCK PRINCE ST,Berkeley,CA
21045275,ALCOHOL OFFENSE,10/01/2021 12:00:00 AM,1899-12-31T23:16:00.000,LIQUOR LAW VIOLATION,5,03/18/2022 12:00:00 AM,"2400 BLOCK DURANT AVE
Berkeley, CA
(37.867513, -122.26127)",2400 BLOCK DURANT AVE,Berkeley,CA
21050801,BURGLARY RESIDENTIAL,10/18/2021 12:00:00 AM,1899-12-31T10:00:00.000,BURGLARY - RESIDENTIAL,1,03/18/2022 12:00:00 AM,"2000 BLOCK PRINCE ST
Berkeley, CA
(37.852871, -122.26799)",2000 BLOCK PRINCE ST,Berkeley,CA
22005038,ASSAULT/BATTERY MISD.,02/01/2022 12:00:00 AM,1899-12-31T15:54:00.000,ASSAULT,2,03/18/2022 12:00:00 AM,"1300 BLOCK ADDISON ST
Berkeley, CA
(37.868912, -122.28608)",1300 BLOCK ADDISON ST,Berkeley,CA
22090270,THEFT MISD. (UNDER $950),02/26/2022 12:00:00 AM,1899-12-31T23:05:00.000,LARCENY,6,03/18/2022 12:00:00 AM,"1400 BLOCK WALNUT ST
Berkeley, CA
(37.882199, -122.268386)",1400 BLOCK WALNUT ST,Berkeley,CA
22002958,VEHICLE STOLEN,01/19/2022 12:00:00 AM,1899-12-31T02:00:00.000,MOTOR VEHICLE THEFT,3,03/18/2022 12:00:00 AM,"1500 BLOCK HARMON ST
Berkeley, CA
(37.848812, -122.278043)",1500 BLOCK HARMON ST,Berkeley,CA
21091579,THEFT FROM AUTO,10/24/2021 12:00:00 AM,1899-12-31T14:30:00.000,LARCENY - FROM VEHICLE,0,03/18/2022 12:00:00 AM,"2600 BLOCK ELLSWORTH ST
Berkeley, CA
(37.862563, -122.262599)",2600 BLOCK ELLSWORTH ST,Berkeley,CA
21091310,THEFT FROM AUTO,10/25/2021 12:00:00 AM,1899-12-31T18:00:00.000,LARCENY - FROM VEHICLE,1,03/18/2022 12:00:00 AM,"1600 BLOCK SACRAMENTO ST
Berkeley, CA
(37.876384, -122.282714)",1600 BLOCK SACRAMENTO ST,Berkeley,CA
22090174,BURGLARY AUTO,01/27/2022 12:00:00 AM,1899-12-31T22:00:00.000,BURGLARY - VEHICLE,4,03/18/2022 12:00:00 AM,"2400 BLOCK DWIGHT WAY
Berkeley, CA
(37.864826, -122.260719)",2400 BLOCK DWIGHT WAY,Berkeley,CA
21058382,BURGLARY AUTO,12/17/2021 12:00:00 AM,1899-12-31T16:55:00.000,BURGLARY - VEHICLE,5,03/18/2022 12:00:00 AM,"2500 BLOCK DURANT AVE
Berkeley, CA
(37.867852, -122.258699)",2500 BLOCK DURANT AVE,Berkeley,CA
21051682,BURGLARY AUTO,11/02/2021 12:00:00 AM,1899-12-31T16:00:00.000,BURGLARY - VEHICLE,2,03/18/2022 12:00:00 AM,"500 BLOCK EUCLID AVE
Berkeley, CA
(37.901879, -122.267142)",500 BLOCK EUCLID AVE,Berkeley,CA
21045652,ALCOHOL OFFENSE,10/04/2021 12:00:00 AM,1899-12-31T03:45:00.000,LIQUOR LAW VIOLATION,1,03/18/2022 12:00:00 AM,"2400 BLOCK HASTE ST
Berkeley, CA
(37.865845, -122.260009)",2400 BLOCK HASTE ST,Berkeley,CA
22002651,FRAUD/FORGERY,11/09/2021 12:00:00 AM,1899-12-31T10:00:00.000,FRAUD,2,03/18/2022 12:00:00 AM,"2700 BLOCK ACTON ST
Berkeley, CA
(37.858427, -122.282485)",2700 BLOCK ACTON ST,Berkeley,CA
21048394,GUN/WEAPON,10/15/2021 12:00:00 AM,1899-12-31T10:50:00.000,WEAPONS OFFENSE,5,03/18/2022 12:00:00 AM,"1100 BLOCK FRANCISCO ST
Berkeley, CA
(37.872654, -122.292744)",1100 BLOCK FRANCISCO ST,Berkeley,CA
22007230,VANDALISM,02/14/2022 12:00:00 AM,1899-12-31T16:46:00.000,VANDALISM,1,03/18/2022 12:00:00 AM,"1000 BLOCK UNIVERSITY AVE
Berkeley, CA
(37.868641, -122.29415)",1000 BLOCK UNIVERSITY AVE,Berkeley,CA
21055077,VEHICLE STOLEN,11/28/2021 12:00:00 AM,1899-12-31T01:10:00.000,MOTOR VEHICLE THEFT,0,03/18/2022 12:00:00 AM,"1200 BLOCK HASKELL ST
Berkeley, CA
(37.850541, -122.286037)",1200 BLOCK HASKELL ST,Berkeley,CA
21056204,BURGLARY RESIDENTIAL,12/04/2021 12:00:00 AM,1899-12-31T05:00:00.000,BURGLARY - RESIDENTIAL,6,03/18/2022 12:00:00 AM,"1800 BLOCK UNIVERSITY AVE
Berkeley, CA
(37.871246, -122.274992)",1800 BLOCK UNIVERSITY AVE,Berkeley,CA
21044492,THEFT FELONY (OVER $950),09/27/2021 12:00:00 AM,1899-12-31T13:15:00.000,LARCENY,1,03/18/2022 12:00:00 AM,"2300 BLOCK HOWE ST
Berkeley, CA
(37.856902, -122.261236)",2300 BLOCK HOWE ST,Berkeley,CA
21057118,ASSAULT/BATTERY MISD.,12/09/2021 12:00:00 AM,1899-12-31T20:06:00.000,ASSAULT,4,03/18/2022 12:00:00 AM,"1900 BLOCK UNIVERSITY AVE
Berkeley, CA
(37.871541, -122.272737)",1900 BLOCK UNIVERSITY AVE,Berkeley,CA
21091416,BURGLARY AUTO,11/10/2021 12:00:00 AM,1899-12-31T18:00:00.000,BURGLARY - VEHICLE,3,03/18/2022 12:00:00 AM,"2600 BLOCK ALCATRAZ AVE
Berkeley, CA
(37.851176, -122.253096)",2600 BLOCK ALCATRAZ AVE,Berkeley,CA
